Year,Laureate_Id_x,Firstname,Lastname,Category,Prize_Share,Motivation,Laureate_Id_y,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country
1990,140,Richard E.,Taylor,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics""",140,male,02/11/1929,Canada,Medicine Hat Alberta,CA,22/02/2018,USA,Stanford CA,US,Stanford University,Stanford CA,USA
1990,139,Henry W.,Kendall,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics""",139,male,09/12/1926,USA,Boston MA,US,15/02/1999,USA,Wakulla Springs State Park FL,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1990,138,Jerome I.,Friedman,physics,3,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons which have been of essential importance for the development of the quark model in particle physics""",138,male,28/03/1930,USA,Chicago IL,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1990,704,Harry M.,Markowitz,economics,3,"""for their pioneering work in the theory of financial economics""",704,male,24/08/1927,USA,Chicago IL,US,0000-00-00,,,,City University of New York,New York NY,USA
1990,705,Merton H.,Miller,economics,3,"""for their pioneering work in the theory of financial economics""",705,male,16/05/1923,USA,Boston MA,US,03/06/2000,USA,Chicago IL,US,University of Chicago,Chicago IL,USA
1990,442,Joseph E.,Murray,medicine,2,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",442,male,01/04/1919,USA,Milford MA,US,26/11/2012,USA,Boston MA,US,Brigham and Women's Hospital,Boston MA,USA
1990,552,Mikhail,Gorbachev,peace,1,"""for the leading role he played in the radical changes in East-West relations""",552,male,02/03/1931,USSR (now Russia),Privolnoye,RU,30/08/2022,Russia,Moscow,RU,,,
1990,443,E. Donnall,Thomas,medicine,2,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",443,male,15/03/1920,USA,Mart TX,US,20/10/2012,USA,Seattle WA,US,Fred Hutchinson Cancer Research Center,Seattle WA,USA
1990,706,William F.,Sharpe,economics,3,"""for their pioneering work in the theory of financial economics""",706,male,16/06/1934,USA,Boston MA,US,0000-00-00,,,,Stanford University,Stanford CA,USA
1990,275,Elias James,Corey,chemistry,1,"""for his development of the theory and methodology of organic synthesis""",275,male,12/07/1928,USA,Methuen MA,US,0000-00-00,,,,Harvard University,Cambridge MA,USA
1991,707,Ronald H.,Coase,economics,1,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",707,male,29/12/1910,United Kingdom,Willesden,GB,02/09/2013,USA,Chicago IL,US,University of Chicago,Chicago IL,USA
1991,668,Nadine,Gordimer,literature,1,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity""",668,female,20/11/1923,South Africa,Springs,ZA,13/07/2014,South Africa,Johannesburg,ZA,,,
1991,445,Bert,Sakmann,medicine,2,"""for their discoveries concerning the function of single ion channels in cells""",445,male,12/06/1942,Germany,Stuttgart,DE,0000-00-00,,,,Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany
1991,141,Pierre-Gilles,de Gennes,physics,1,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter in particular to liquid crystals and polymers""",141,male,24/10/1932,France,Paris,FR,18/05/2007,France,Orsay,FR,Collège de France,Paris,France
1991,553,Aung San Suu Kyi,,peace,1,"""for her non-violent struggle for democracy and human rights""",553,female,19/06/1945,Burma (now Myanmar),Rangoon (now Yangon),MM,0000-00-00,,,,,,
1991,444,Erwin,Neher,medicine,2,"""for their discoveries concerning the function of single ion channels in cells""",444,male,20/03/1944,Germany,Landsberg,DE,0000-00-00,,,,Max-Planck-Institut für Biophysikalische Chemie,Göttingen,Germany
1991,276,Richard R.,Ernst,chemistry,1,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy""",276,male,14/08/1933,Switzerland,Winterthur,CH,04/06/2021,Switzerland,Winterthur,CH,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland
1992,669,Derek,Walcott,literature,1,"""for a poetic oeuvre of great luminosity sustained by a historical vision the outcome of a multicultural commitment""",669,male,23/01/1930,Saint Lucia,Castries,LC,17/03/2017,Saint Lucia,Gros-Islet,LC,,,
1992,446,Edmond H.,Fischer,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",446,male,06/04/1920,China,Shanghai,CN,27/08/2021,USA,Seattle WA,US,University of Washington,Seattle WA,USA
1992,277,Rudolph A.,Marcus,chemistry,1,"""for his contributions to the theory of electron transfer reactions in chemical systems""",277,male,21/07/1923,Canada,Montreal,CA,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA
1992,708,Gary,Becker,economics,1,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction including nonmarket behaviour""",708,male,02/12/1930,USA,Pottsville PA,US,03/05/2014,USA,Chicago IL,US,University of Chicago,Chicago IL,USA
1992,554,Rigoberta,Menchú Tum,peace,1,"""for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples""",554,female,09/01/1959,Guatemala,Aldea Chimel,GT,0000-00-00,,,,,,
1992,142,Georges,Charpak,physics,1,"""for his invention and development of particle detectors in particular the multiwire proportional chamber""",142,male,01/08/1924,Poland,Dabrovica,PL,29/09/2010,France,Paris,FR,École Supérieure de Physique et Chimie,Paris,France
1992,447,Edwin G.,Krebs,medicine,2,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",447,male,06/06/1918,USA,Lansing IA,US,21/12/2009,USA,Seattle WA,US,University of Washington,Seattle WA,USA
1993,143,Russell A.,Hulse,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",143,male,28/11/1950,USA,New York NY,US,0000-00-00,,,,Princeton University,Princeton NJ,USA
1993,144,Joseph H.,Taylor Jr.,physics,2,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",144,male,29/03/1941,USA,Philadelphia PA,US,0000-00-00,,,,Princeton University,Princeton NJ,USA
1993,670,Toni,Morrison,literature,1,"""who in novels characterized by visionary force and poetic import gives life to an essential aspect of American reality""",670,female,18/02/1931,USA,Lorain OH,US,05/08/2019,USA,New York NY,US,,,
1993,710,Douglass C.,North,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",710,male,05/11/1920,USA,Cambridge MA,US,23/11/2015,USA,Benzonia MI,US,Washington University,St. Louis MO,USA
1993,279,Michael,Smith,chemistry,2,"""for his fundamental contributions to the establishment of oligonucleotide-based site-directed mutagenesis and its development for protein studies""",279,male,26/04/1932,United Kingdom,Blackpool,GB,04/10/2000,Canada,Vancouver,CA,University of British Columbia,Vancouver,Canada
1993,449,Phillip A.,Sharp,medicine,2,"""for their discoveries of split genes""",449,male,06/06/1944,USA,Falmouth KY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT) Center for Cancer Research,Cambridge MA,USA
1993,448,Richard J.,Roberts,medicine,2,"""for their discoveries of split genes""",448,male,06/09/1943,United Kingdom,Derby,GB,0000-00-00,,,,New England Biolabs,Beverly MA,USA
1993,278,Kary B.,Mullis,chemistry,2,"""for his invention of the polymerase chain reaction (PCR) method""",278,male,28/12/1944,USA,Lenoir NC,US,07/08/2019,USA,Newport Beach CA,US,,,
1993,556,F.W.,de Klerk,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",556,male,18/03/1936,South Africa,Johannesburg,ZA,11/11/2021,South Africa,Cape Town,ZA,,,
1993,709,Robert W.,Fogel,economics,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",709,male,01/07/1927,USA,New York NY,US,11/06/2013,USA,Oak Lawn IL,US,University of Chicago,Chicago IL,USA
1993,555,Nelson,Mandela,peace,2,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",555,male,18/07/1918,South Africa,Qunu,ZA,05/12/2013,South Africa,Johannesburg,ZA,,,
1994,450,Alfred G.,Gilman,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",450,male,01/07/1941,USA,New Haven CT,US,23/12/2015,USA,Dallas TX,US,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA
1994,451,Martin,Rodbell,medicine,2,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",451,male,01/12/1925,USA,Baltimore MD,US,07/12/1998,USA,Chapel Hill NC,US,National Institute of Environmental Health Sciences,Research Triangle Park NC,USA
1994,280,George A.,Olah,chemistry,1,"""for his contribution to carbocation chemistry""",280,male,22/05/1927,Hungary,Budapest,HU,08/03/2017,USA,Los Angeles CA,US,University of Southern California,Los Angeles CA,USA
1994,145,Bertram N.,Brockhouse,physics,2,"""for the development of neutron spectroscopy""",145,male,15/07/1918,Canada,Lethbridge Alberta,CA,13/10/2003,Canada,Hamilton Ontario,CA,McMaster University,Hamilton Ontario,Canada
1994,146,Clifford G.,Shull,physics,2,"""for the development of the neutron diffraction technique""",146,male,23/09/1915,USA,Pittsburgh PA,US,31/03/2001,USA,Medford MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1994,671,Kenzaburo,Oe,literature,1,"""who with poetic force creates an imagined world where life and myth condense to form a disconcerting picture of the human predicament today""",671,male,31/01/1935,Japan,Uchiko,JP,03/03/2023,Japan,Tokyo,JP,,,
1994,557,Yasser,Arafat,peace,3,"""for their efforts to create peace in the Middle East""",557,male,24/08/1929,Egypt,Cairo,EG,11/11/2004,France,Paris,FR,,,
1994,559,Yitzhak,Rabin,peace,3,"""for their efforts to create peace in the Middle East""",559,male,01/03/1922,British Mandate of Palestine (now Israel),Jerusalem,IL,04/11/1995,Israel,Tel Aviv,IL,,,
1994,558,Shimon,Peres,peace,3,"""for their efforts to create peace in the Middle East""",558,male,16/08/1923,Poland (now Belarus),Vishneva,BY,28/09/2016,Israel,Tel Aviv,IL,,,
1994,711,John C.,Harsanyi,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",711,male,29/05/1920,Hungary,Budapest,HU,09/08/2000,USA,Berkeley CA,US,University of California,Berkeley CA,USA
1994,712,John F.,Nash Jr.,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",712,male,13/06/1928,USA,Bluefield WV,US,23/05/2015,USA,New Jersey NJ,US,Princeton University,Princeton NJ,USA
1994,713,Reinhard,Selten,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",713,male,05/10/1930,Germany (now Poland),Breslau (now Wroclaw),PL,23/08/2016,Poland,Poznan,PL,Rheinische Friedrich-Wilhelms-Universität,Bonn,Germany
1995,148,Frederick,Reines,physics,2,"""for the detection of the neutrino""",148,male,16/03/1918,USA,Paterson NJ,US,26/08/1998,USA,Orange CA,US,University of California,Irvine CA,USA
1995,452,Edward B.,Lewis,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",452,male,20/05/1918,USA,Wilkes-Barre PA,US,21/07/2004,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA
1995,281,Paul J.,Crutzen,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",281,male,03/12/1933,the Netherlands,Amsterdam,NL,28/01/2021,Germany,Mainz,DE,Max-Planck-Institut für Chemie,Mainz,Germany
1995,282,Mario J.,Molina,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",282,male,19/03/1943,Mexico,Mexico City,MX,07/10/2020,Mexico,Mexico City,MX,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
1995,714,Robert E.,Lucas Jr.,economics,1,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",714,male,15/09/1937,USA,Yakima WA,US,15/05/2023,,,,University of Chicago,Chicago IL,USA
1995,672,Seamus,Heaney,literature,1,"""for works of lyrical beauty and ethical depth which exalt everyday miracles and the living past""",672,male,13/04/1939,Northern Ireland,Casteldàwson,GB,30/08/2013,Ireland,Dublin,IE,,,
1995,283,F. Sherwood,Rowland,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",283,male,28/06/1927,USA,Delaware OH,US,10/03/2012,USA,Corona del Mar CA,US,University of California,Irvine CA,USA
1995,453,Christiane,Nüsslein-Volhard,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",453,female,20/10/1942,Germany,Magdeburg,DE,0000-00-00,,,,Max-Planck-Institut für Entwicklungsbiologie,Tübingen,Germany
1995,560,Joseph,Rotblat,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",560,male,04/11/1908,Russian Empire (now Poland),Warsaw,PL,31/08/2005,United Kingdom,London,GB,,,
1995,561,Pugwash Conferences on Science and World Affairs,,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",561,org,1957-00-00,,,,0000-00-00,,,,,,
1995,147,Martin L.,Perl,physics,2,"""for the discovery of the tau lepton""",147,male,24/06/1927,USA,New York NY,US,30/09/2014,USA,Palo Alto CA,US,Stanford University,Stanford CA,USA
